No,date,TimeBarStart,year,month,day,hour,minute,ticker,call,strike,expiration_date,option_price,underlying_price,moneyness,days_to_ex,std_underlying,treasury_rate
2335,20220209,10:13:00 AM,2022,2,9,10,13,SPY,C,500,6/17/2022,2.71,455.545,0.91109,92,0.000476047,0.27
2336,20220209,10:15:00 AM,2022,2,9,10,15,SPY,C,500,6/17/2022,2.8,455.845,0.91169,92,0.000566177,0.27
2337,20220209,10:20:00 AM,2022,2,9,10,20,SPY,C,500,6/17/2022,2.66,455.485,0.91097,92,0.000585455,0.27
2338,20220209,10:25:00 AM,2022,2,9,10,25,SPY,C,500,6/17/2022,2.72,455.825,0.91165,92,0.000694947,0.27
2339,20220209,10:28:00 AM,2022,2,9,10,28,SPY,C,500,6/17/2022,2.73,455.895,0.91179,92,0.000694496,0.27
2340,20220209,10:29:00 AM,2022,2,9,10,29,SPY,C,500,6/17/2022,2.73,455.935,0.91187,92,0.000612193,0.27
2341,20220209,10:32:00 AM,2022,2,9,10,32,SPY,C,500,6/17/2022,2.79,456.445,0.91289,92,0.000727445,0.27
2342,20220209,10:35:00 AM,2022,2,9,10,35,SPY,C,500,6/17/2022,2.8,456.555,0.91311,92,0.000446033,0.27
2343,20220209,10:36:00 AM,2022,2,9,10,36,SPY,C,500,6/17/2022,2.81,456.535,0.91307,92,0.000463035,0.27
2344,20220209,10:42:00 AM,2022,2,9,10,42,SPY,C,500,6/17/2022,2.79,456.485,0.91297,92,0.000499007,0.27
2345,20220209,10:44:00 AM,2022,2,9,10,44,SPY,C,500,6/17/2022,2.77,456.045,0.91209,92,0.000748422,0.27
2346,20220209,10:50:00 AM,2022,2,9,10,50,SPY,C,500,6/17/2022,2.79,456.225,0.91245,92,0.000526897,0.27
2347,20220209,10:53:00 AM,2022,2,9,10,53,SPY,C,500,6/17/2022,2.75,456.225,0.91245,92,0.000498591,0.27
2348,20220209,10:55:00 AM,2022,2,9,10,55,SPY,C,500,6/17/2022,2.74,456.385,0.91277,92,0.000547343,0.27
2349,20220209,10:59:00 AM,2022,2,9,10,59,SPY,C,500,6/17/2022,2.8,456.765,0.91353,92,0.000675592,0.27
2350,20220209,11:03:00 AM,2022,2,9,11,3,SPY,C,500,6/17/2022,2.8,456.665,0.91333,92,0.000403284,0.27
2351,20220209,11:06:00 AM,2022,2,9,11,6,SPY,C,500,6/17/2022,2.76,456.57,0.91314,92,0.000445268,0.27
2352,20220209,11:07:00 AM,2022,2,9,11,7,SPY,C,500,6/17/2022,2.76,456.535,0.91307,92,0.000453031,0.27
2353,20220209,11:08:00 AM,2022,2,9,11,8,SPY,C,500,6/17/2022,2.82,456.425,0.91285,92,0.000460125,0.27
